E_abs_error,E_expected,E_read,R_abs_error,R_expected,R_read,amp_read,c_gain,chi,delta_chi,delta_phi,delta_tau,gauge,h_chi,h_tau,m,nh_chi_c,nh_tau_c,off_target_mode_purity,omega,p_abs_error,p_expected,p_read,particle,q,r_gain,raw_abs,stage,t_read,target_mode_purity,tau
3.339550858072471e-13,1.0,1.000000000000334,0.0,1.0,1.0,1.0,1000.0,-0.014999999999999736,0.0,0.0,0.0,g_width_shift,0.0005,0.0005,1,799,799,0.0,1.0,8.881784197001252e-16,-1.0,-1.0000000000000009,A,-1,1.0,1000.0,ab_collision_8_after,3.2749999999997503,1.0,3.2749999999997503
3.339550858072471e-13,1.0,1.000000000000334,0.0,1.0,1.0,1.0,1000.0,0.014999999999999736,0.0,0.0,0.0,g_width_shift,0.0005,0.0005,2,799,799,0.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,B,1,1.0,1000.0,ab_collision_8_after,3.2749999999997503,1.0,3.2749999999997503
3.3373304120232206e-13,1.0,1.0000000000003337,0.0,1.0,1.0,1.0,1250.0,-0.014999999999999736,0.0,0.0,0.0,g_gain_shift,0.0005,0.0005,1,999,999,0.0,1.0,8.881784197001252e-16,-1.0,-1.0000000000000009,A,-1,1.0,1250.0,ab_collision_8_after,3.2749999999997503,1.0,3.2749999999997503
3.3373304120232206e-13,1.0,1.0000000000003337,0.0,1.0,1.0,1.0,1250.0,0.014999999999999736,0.0,0.0,0.0,g_gain_shift,0.0005,0.0005,2,999,999,0.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,B,1,1.0,1250.0,ab_collision_8_after,3.2749999999997503,1.0,3.2749999999997503
3.3373304120232206e-13,1.0,1.0000000000003337,0.0,1.0,1.0,1.0,1000.0,-0.015999999999999737,0.0,0.0,0.0,g0,0.0005,0.0005,1,999,999,0.0,1.0,6.661338147750939e-16,-1.0,-1.0000000000000007,A,-1,1.0,1000.0,final,3.2759999999997502,1.0,3.2759999999997502
3.3373304120232206e-13,1.0,1.0000000000003337,0.0,1.0,1.0,1.0,1000.0,0.015999999999999737,0.0,0.0,0.0,g0,0.0005,0.0005,2,999,999,0.0,1.0,6.661338147750939e-16,1.0,1.0000000000000007,B,1,1.0,1000.0,final,3.2759999999997502,1.0,3.2759999999997502
3.339550858072471e-13,1.0,1.000000000000334,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,-0.015999999999999737,0.0005,0.0,0.0,g_chi_plus,0.0005,0.0005,1,999,999,0.0,1.0,8.881784197001252e-16,-1.0,-1.0000000000000009,A,-1,1.0,958.8511171605354,final,3.2759999999997502,1.0,3.2759999999997502
3.339550858072471e-13,1.0,1.000000000000334,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,0.015999999999999737,0.0005,0.0,0.0,g_chi_plus,0.0005,0.0005,2,999,999,0.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,B,1,1.0,958.8511171605354,final,3.2759999999997502,1.0,3.2759999999997502
3.339550858072471e-13,1.0,1.000000000000334,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,-0.015999999999999737,-0.0005,0.0,0.0,g_chi_minus,0.0005,0.0005,1,999,999,0.0,1.0,1.1102230246251565e-15,-1.0,-1.000000000000001,A,-1,1.0,958.8511171605354,final,3.2759999999997502,1.0,3.2759999999997502
3.339550858072471e-13,1.0,1.000000000000334,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,0.015999999999999737,-0.0005,0.0,0.0,g_chi_minus,0.0005,0.0005,2,999,999,0.0,1.0,1.1102230246251565e-15,1.0,1.000000000000001,B,1,1.0,958.8511171605354,final,3.2759999999997502,1.0,3.2759999999997502
3.339550858072471e-13,1.0,1.000000000000334,5.639932965095795e-14,1.0,0.9999999999999436,0.9999999999999718,1000.0,-0.015999999999999737,0.0,0.0,0.0005,g_tau_plus,0.0005,0.0005,1,999,999,0.0,1.0,8.881784197001252e-16,-1.0,-1.0000000000000009,A,-1,1.0,958.8511171605085,final,3.2764999999997504,1.0,3.2759999999997502
3.339550858072471e-13,1.0,1.000000000000334,5.639932965095795e-14,1.0,0.9999999999999436,0.9999999999999718,1000.0,0.015999999999999737,0.0,0.0,0.0005,g_tau_plus,0.0005,0.0005,2,999,999,0.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,B,1,1.0,958.8511171605085,final,3.2764999999997504,1.0,3.2759999999997502
3.341771304121721e-13,1.0,1.0000000000003342,5.639932965095795e-14,1.0,0.9999999999999436,0.9999999999999718,1000.0,-0.015999999999999737,0.0,0.0,-0.0005,g_tau_minus,0.0005,0.0005,1,999,999,0.0,1.0,8.881784197001252e-16,-1.0,-1.0000000000000009,A,-1,1.0,958.8511171605085,final,3.27549999999975,1.0,3.2759999999997502
3.341771304121721e-13,1.0,1.0000000000003342,5.639932965095795e-14,1.0,0.9999999999999436,0.9999999999999718,1000.0,0.015999999999999737,0.0,0.0,-0.0005,g_tau_minus,0.0005,0.0005,2,999,999,0.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,B,1,1.0,958.8511171605085,final,3.27549999999975,1.0,3.2759999999997502
3.141931159689193e-13,1.0,1.0000000000003142,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,-0.015999999999999737,0.0,0.37,0.0,g_phi_shift,0.0005,0.0005,1,999,999,0.0,1.0,2.5202062658991053e-14,-1.0,-0.9999999999999748,A,-1,1.0,1000.0000000000001,final,3.2759999999997502,1.0,3.2759999999997502
3.141931159689193e-13,1.0,1.0000000000003142,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,0.015999999999999737,0.0,0.37,0.0,g_phi_shift,0.0005,0.0005,2,999,999,0.0,1.0,2.2315482794965646e-14,1.0,0.9999999999999777,B,1,1.0,1000.0000000000001,final,3.2759999999997502,1.0,3.2759999999997502
3.339550858072471e-13,1.0,1.000000000000334,0.0,1.0,1.0,1.0,1000.0,-0.015999999999999737,0.0,0.0,0.0,g_width_shift,0.0005,0.0005,1,799,799,0.0,1.0,8.881784197001252e-16,-1.0,-1.0000000000000009,A,-1,1.0,1000.0,final,3.2759999999997502,1.0,3.2759999999997502
3.339550858072471e-13,1.0,1.000000000000334,0.0,1.0,1.0,1.0,1000.0,0.015999999999999737,0.0,0.0,0.0,g_width_shift,0.0005,0.0005,2,799,799,0.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,B,1,1.0,1000.0,final,3.2759999999997502,1.0,3.2759999999997502
3.3373304120232206e-13,1.0,1.0000000000003337,0.0,1.0,1.0,1.0,1250.0,-0.015999999999999737,0.0,0.0,0.0,g_gain_shift,0.0005,0.0005,1,999,999,0.0,1.0,8.881784197001252e-16,-1.0,-1.0000000000000009,A,-1,1.0,1250.0,final,3.2759999999997502,1.0,3.2759999999997502
3.3373304120232206e-13,1.0,1.0000000000003337,0.0,1.0,1.0,1.0,1250.0,0.015999999999999737,0.0,0.0,0.0,g_gain_shift,0.0005,0.0005,2,999,999,0.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,B,1,1.0,1250.0,final,3.2759999999997502,1.0,3.2759999999997502
